UNITID,EFFYLEV,EFYTOTLT
432199,2,2352
432199,4,1180
432214,1,1258
432214,2,793
432214,4,465
432223,1,1088
432223,2,904
432223,4,184
432232,1,2166
432232,2,1768
432232,4,398
432241,1,1658
432241,2,1366
432241,4,292
432269,1,267
432269,2,267
432302,1,1511
432302,2,1511
432348,1,338
432348,4,338
432357,1,392
432357,4,392
432384,1,719
432384,2,719
432524,1,239
432524,2,239
432533,1,2936
432533,2,2936
433004,1,115
433004,2,113
433004,4,2
433013,1,1117
433013,2,1117
433040,1,32
433040,2,32
433068,1,540
433068,2,540
433101,1,2036
433101,2,2036
433138,1,677
433138,2,677
433165,1,5
433165,2,5
433174,1,722
433174,2,722
433217,1,7
433217,4,7
433387,1,19399
433387,2,14725
433387,4,4674
433420,1,747
433420,2,747
433466,1,1074
433466,2,1074
433536,1,604
433536,2,604
433563,1,1100
433563,2,1100
433660,1,13055
433660,2,11072
433660,4,1983
433970,1,804
433970,2,804
434016,1,217
434016,2,217
434034,1,1364
434034,2,1364
434052,1,1352
434052,2,1352
434061,1,6226
434061,2,6226
434122,1,18
434122,2,18
434140,1,1730
434140,2,1730
434159,1,1128
434159,2,1128
434274,1,150
434274,2,150
434283,1,78
434283,2,78
434308,1,1171
434308,2,1171
434317,1,1436
434317,2,1436
434326,1,101
434326,2,101
434344,1,23
434344,2,23
434362,1,64
434362,2,64
434371,1,145
434371,2,145
434380,1,79
434380,2,79
434414,1,394
434414,2,394
434432,1,69
434432,2,69
434441,1,147
434441,4,147
434469,1,181
434469,2,181
434496,1,120
434496,2,120
434502,1,167
434502,2,167
434520,1,1168
434520,2,1168
434539,1,636
434539,2,636
434548,1,1494
434548,2,1494
434557,1,813
434557,2,813
434566,1,1069
434566,2,1069
434575,1,739
434575,2,739
434584,1,679
434584,2,679
434672,1,33837
434672,2,33837
434690,1,547
434690,2,547
434715,1,1727
434715,4,1727
434751,1,168
434751,2,168
434812,1,202
434812,2,202
434821,1,521
434821,2,521
434830,1,303
434830,2,303
434900,1,1725
434900,2,1725
434937,1,63
434937,2,63
434946,1,2977
434946,2,2336
434946,4,641
434955,1,1864
434955,2,1514
434955,4,350
434964,1,1267
434964,2,1004
434964,4,263
434973,1,912
434973,2,782
434973,4,130
434982,1,1215
434982,2,1098
434982,4,117
434991,1,1086
434991,2,987
434991,4,99
435000,1,950
435000,2,116
435000,4,834
436003,1,281
436003,2,281
436012,1,1082
436012,2,1082
436021,1,43
436021,4,43
436067,1,64
436067,2,64
436094,1,1197
436094,2,210
436094,4,987
436100,1,45
436100,2,45
436182,1,555
436182,2,555
436191,1,1324
436191,2,1324
436225,1,1063
436225,2,1063
436261,1,142
436261,4,142
436270,1,344
436270,2,344
436289,1,109
436289,2,109
436304,1,2796
436304,2,2796
436429,1,1339
436429,2,1339
436438,1,1369
436438,2,306
436438,4,1063
436465,1,1301
436465,2,1301
436483,1,772
436483,2,772
436526,1,291
436526,2,291
436553,1,576
436553,2,576
436562,1,424
436562,2,424
436599,1,94
436599,2,94
436614,1,111
436614,2,91
436614,4,20
436632,1,218
436632,2,218
436641,1,214
436641,2,214
436650,1,600
436650,2,600
436702,1,390
436702,2,390
436775,1,296
436775,2,296
436784,1,1263
436784,2,1263
436818,1,3024
436818,2,3024
436827,1,851
436827,2,851
436836,1,1708
436836,2,1708
436854,1,86
436854,2,86
437042,1,1510
437042,2,1510
437051,1,1495
437051,2,1495
437060,1,625
437060,2,625
437103,1,13542
437103,2,13542
437219,1,1241
437219,2,1241
437237,1,63
437237,2,63
437316,1,388
437316,2,388
437325,1,760
437325,2,688
437325,4,72
437501,1,257
437501,2,257
437529,1,665
437529,2,665
437556,1,1166
437556,2,1166
437565,1,322
437565,2,322
437583,1,264
437583,2,264
437608,1,119
437608,2,119
437635,1,246
437635,2,246
437653,1,312
437653,2,312
437662,1,5224
437662,2,5224
437705,1,20
437705,2,20
437723,1,394
437723,2,394
437732,1,955
437732,2,955
437750,1,687
437750,2,687
437769,1,1000
437769,2,1000
437778,1,494
437778,2,494
437848,1,1991
437848,2,1991
437857,1,263
437857,2,263
437884,1,110
437884,2,110
437927,1,922
437927,2,922
437936,1,1666
437936,2,1666
438036,1,193
438036,2,193
438151,1,1698
438151,2,1524
438151,4,174
438179,1,1367
438179,2,1367
438197,1,2081
438197,2,2081
438212,1,8320
438212,2,8320
438258,1,1002
438258,2,1002
438267,1,551
438267,2,551
438285,1,863
438285,2,863
438294,1,456
438294,2,456
438337,1,452
438337,2,452
438382,1,941
438382,2,610
438382,4,331
438416,1,994
438416,2,948
438416,4,46
438498,1,2570
438498,2,1333
438498,4,1237
438504,1,3215
438504,2,3215
438586,1,3197
438586,2,2856
438586,4,341
438601,1,1386
438601,2,1198
438601,4,188
438610,1,1263
438610,2,1167
438610,4,96
438629,1,236
438629,2,204
438629,4,32
438638,1,2815
438638,2,2815
438647,1,1887
438647,2,1887
438656,1,2158
438656,2,2158
438674,1,152
438674,2,152
438708,1,876
438708,2,876
438735,1,201
438735,2,201
438805,1,1738
438805,2,1738
438869,1,905
438869,2,905
438887,1,511
438887,2,511
438902,1,2580
438902,2,2503
438902,4,77
438966,1,896
438966,2,896
438984,1,233
438984,2,233
439020,1,205
439020,4,205
439039,1,777
439039,2,777
439057,1,740
439057,2,160
439057,4,580
439118,1,1393
439118,2,1393
439127,1,795
439127,2,795
439136,1,982
439136,2,982
439145,1,5431
439145,2,5431
439163,1,7743
439163,2,6230
439163,4,1513
439190,1,4079
439190,2,4079
439279,1,1096
439279,2,1023
439279,4,73
439288,1,1693
439288,2,1693
439297,1,774
439297,2,663
439297,4,111
439303,1,101
439303,2,101
439312,1,81
439312,2,81
439330,1,286
439330,2,133
439330,4,153
439367,1,567
439367,2,567
439394,1,126
439394,4,126
439400,1,131
439400,2,131
439437,1,779
439437,2,779
439446,1,123
439446,2,19
439446,4,104
439455,1,689
439455,2,689
439473,1,252
439473,2,252
439482,1,300
439482,2,300
439491,1,152
439491,2,152
439507,1,604
439507,2,604
439525,1,988
439525,2,988
439570,1,822
439570,2,822
439589,1,259
439589,2,259
439604,1,40
439604,2,40
439613,1,335
439613,2,335
439622,1,330
439622,2,330
439631,1,48
439631,2,48
439668,1,235
439668,2,235
439686,1,546
439686,2,546
439695,1,109
439695,2,109
439701,1,656
439701,2,339
439701,4,317
439729,1,61
439729,2,61
439738,1,937
439738,2,937
439747,1,182
439747,2,182
439756,1,29
439756,2,29
439774,1,60
439774,2,60
439783,1,189
439783,2,103
439783,4,86
439792,1,779
439792,2,779
439817,1,143
439817,4,143
439826,1,491
439826,2,491
439844,1,91
439844,2,91
439862,1,95
439862,2,95
439871,1,249
439871,2,249
439899,1,95
439899,2,95
439905,1,447
439905,2,447
439914,1,36
439914,4,36
439932,1,37
439932,2,37
439969,1,213
439969,2,87
439969,4,126
439978,1,144
439978,2,144
439996,1,156
439996,2,156
440004,1,59
440004,4,59
440031,1,170
440031,4,170
440059,1,556
440059,2,556
440077,1,74
440077,2,74
440086,1,252
440086,2,252
440101,1,296
440101,2,296
440110,1,1042
440110,2,1042
440129,1,1255
440129,2,1255
440147,1,1287
440147,2,1287
440165,1,1720
440165,2,1720
440174,1,132
440174,2,132
440217,1,34
440217,2,34
440226,1,166
440226,2,166
440235,1,101
440235,2,101
440244,1,8950
440244,2,8950
440253,1,406
440253,2,72
440253,4,334
440262,1,624
440262,2,624
440271,1,825
440271,2,825
440299,1,1706
440299,2,1706
440305,1,5290
440305,2,5290
440323,1,1092
440323,2,1092
440332,1,722
440332,2,722
440341,1,3063
440341,2,3063
440369,1,2593
440369,2,2593
440378,1,363
440378,2,363
440396,1,184
440396,2,164
440396,4,20
440402,1,3642
440402,2,3642
440411,1,188
440411,2,21
440411,4,167
440420,1,347
440420,2,260
440420,4,87
440439,1,1828
440439,2,1416
440439,4,412
440448,1,4285
440448,2,3599
440448,4,686
440457,1,977
440457,2,917
440457,4,60
440466,1,853
440466,2,739
440466,4,114
440484,1,2144
440484,2,2144
440536,1,2358
440536,2,1822
440536,4,536
440545,1,1774
440545,2,1314
440545,4,460
440590,1,2820
440590,2,2327
440590,4,493
440624,1,2553
440624,2,2553
440642,1,1330
440642,2,1330
440651,1,1955
440651,2,1955
440721,1,959
440721,2,959
440730,1,1310
440730,2,1310
440749,1,662
440749,2,662
440758,1,377
440758,2,377
440767,1,1114
440767,2,1114
440776,1,70
440776,2,70
440794,1,346
440794,2,346
440800,1,83
440800,2,83
440819,1,177
440819,2,177
440828,1,883
440828,2,729
440828,4,154
440846,1,731
440846,2,731
440855,1,402
440855,2,402
440873,1,1016
440873,2,1016
440882,1,482
440882,2,482
440891,1,610
440891,2,610
440907,1,758
440907,2,758
440916,1,1006
440916,4,1006
440925,1,1723
440925,2,1723
440952,1,1140
440952,2,1140
440970,1,328
440970,2,328
440989,1,1988
440989,2,1988
441016,1,2151
441016,2,2151
441025,1,1581
441025,2,1581
441052,1,2058
441052,2,2058
441070,1,180
441070,2,180
441089,1,2164
441089,2,2164
441104,1,319
441104,4,319
441131,1,284
441131,4,284
441168,1,191
441168,2,191
441186,1,1068
441186,2,816
441186,4,252
441195,1,131
441195,2,131
441201,1,332
441201,2,332
441210,1,416
441210,2,416
441229,1,1010
441229,2,1010
441238,1,89
441238,4,89
441256,1,156
441256,2,156
441274,1,222
441274,2,222
441308,1,2509
441308,4,2509
441317,1,50
441317,2,50
441335,1,42
441335,2,42
441353,1,17
441353,2,17
441362,1,1292
441362,2,1292
441371,1,1352
441371,2,1352
441380,1,317
441380,2,317
441399,1,1012
441399,2,1012
441405,1,155
441405,2,155
441414,1,580
441414,2,580
441423,1,605
441423,2,605
441432,1,556
441432,2,556
441441,1,386
441441,2,386
441478,1,486
441478,2,47
441478,4,439
441487,1,288
441487,2,288
441496,1,195
441496,2,195
441502,1,422
441502,2,422
441511,1,249
441511,2,144
441511,4,105
441548,1,161
441548,2,161
441575,1,995
441575,2,995
441584,1,1326
441584,2,1326
441593,1,66
441593,2,66
441609,1,23
441609,2,23
441618,1,101
441618,2,101
441627,1,33
441627,2,33
441636,1,317
441636,2,317
441645,1,234
441645,2,234
441663,1,269
441663,2,269
441672,1,8
441672,2,8
441681,1,89
441681,2,89
441690,1,336
441690,2,336
441706,1,264
441706,2,264
441733,1,83
441733,2,83
441742,1,1048
441742,2,1048
441751,1,34
441751,2,34
441760,1,4116
441760,2,4116
441779,1,107
441779,2,107
441788,1,609
441788,2,609
441797,1,60
441797,2,60
441830,1,81
441830,2,81
441858,1,388
441858,2,388
441876,1,188
441876,2,188
441894,1,36
441894,2,36
441900,1,3885
441900,2,3885
441919,1,1847
441919,2,1847
441928,1,1722
441928,2,1722
441937,1,3968
441937,2,3677
441937,4,291
441955,1,1586
441955,2,1586
441964,1,1065
441964,2,1065
441973,1,2747
441973,2,2747
441982,1,347
441982,2,347
442000,1,1240
442000,2,1240
442037,1,1143
442037,2,1143
442046,1,2024
442046,2,2024
442064,1,58
442064,4,58
442073,1,1731
442073,2,1731
442134,1,1259
442134,2,1259
442143,1,1199
442143,2,1061
442143,4,138
442152,1,2359
442152,2,1914
442152,4,445
442161,1,1810
442161,2,1623
442161,4,187
442170,1,2005
442170,2,1827
442170,4,178
442189,1,870
442189,2,693
442189,4,177
442204,1,115
442204,2,115
442213,1,41
442213,2,41
442222,1,827
442222,2,234
442222,4,593
442231,1,1774
442231,2,1774
442240,1,480
442240,2,480
442295,1,378
442295,4,378
442310,1,1874
442310,2,1874
442329,1,1522
442329,2,1522
442338,1,2128
442338,2,2128
442347,1,1248
442347,2,1248
442356,1,1072
442356,2,1072
442365,1,1372
442365,2,891
442365,4,481
442383,1,436
442383,2,436
442392,1,137
442392,4,137
442408,1,566
442408,2,566
442426,1,213
442426,2,213
442435,1,54
442435,2,54
442444,1,1572
442444,2,1572
442462,1,910
442462,2,910
442499,1,858
442499,2,858
442505,1,1290
442505,2,1290
442514,1,19
442514,2,19
442523,1,52
442523,2,52
442541,1,119
442541,2,66
442541,4,53
442569,1,13567
442569,2,12205
442569,4,1362
442578,1,848
442578,2,848
442602,1,1832
442602,2,1832
442611,1,2741
442611,2,2741
442620,1,759
442620,2,759
442639,1,102
442639,2,102
442648,1,1280
442648,2,1280
442657,1,445
442657,2,445
442684,1,310
442684,2,310
442718,1,795
442718,2,795
442727,1,2700
442727,2,2700
442736,1,1457
442736,2,1457
442745,1,1657
442745,2,1657
442781,1,379
442781,2,379
442790,1,2779
442790,2,2779
442806,1,721
442806,4,721
442815,1,1108
442815,2,1108
442824,1,4287
442824,2,3422
442824,4,865
442833,1,18601
442833,2,15015
442833,4,3586
442842,1,241
442842,2,60
442842,4,181
442851,1,258
442851,2,258
442879,1,2048
442879,2,2048
442888,1,172
442888,2,172
442897,1,240
442897,2,195
442897,4,45
442921,1,52
442921,2,52
442930,1,1508
442930,2,1508
442949,1,114
442949,2,114
442958,1,86
442958,2,86
442967,1,62
442967,2,62
442976,1,111
442976,2,111
442985,1,155
442985,2,155
443021,1,190
443021,2,190
443030,1,63
443030,4,63
443049,1,308
443049,2,115
443049,4,193
443058,1,57
443058,2,57
443076,1,291
443076,2,23
443076,4,268
443100,1,205
443100,2,205
443137,1,379
443137,2,379
443146,1,382
443146,2,382
443173,1,73
443173,2,73
443207,1,679
443207,2,679
443216,1,85
443216,2,85
443225,1,58
443225,2,58
443234,1,496
443234,2,496
443252,1,1349
443252,2,1349
443261,1,495
443261,2,495
443270,1,309
443270,2,309
443289,1,92
443289,2,92
443298,1,303
443298,2,303
443322,1,628
443322,2,628
443331,1,1290
443331,2,1290
443340,1,237
443340,2,237
443359,1,251
443359,2,251
443377,1,266
443377,2,266
443410,1,921
443410,2,867
443410,4,54
443429,1,191
443429,2,191
443438,1,1174
443438,2,1174
443456,1,216
443456,2,148
443456,4,68
443465,1,106
443465,2,106
443474,1,1687
443474,2,1372
443474,4,315
443483,1,234
443483,2,234
443492,1,3651
443492,2,3651
443517,1,109
443517,2,109
443526,1,1248
443526,2,1248
443535,1,939
443535,2,939
443544,1,642
443544,2,492
443544,4,150
443553,1,1221
443553,2,1221
443562,1,2115
443562,2,2115
443571,1,159
443571,2,159
443605,1,656
443605,2,656
443623,1,1616
443623,2,1616
443632,1,192
443632,2,192
443641,1,340
443641,2,340
443650,1,1180
443650,2,1180
443669,1,653
443669,2,653
443678,1,186
443678,2,186
443687,1,1851
443687,2,1851
443696,1,89
443696,2,89
443702,1,17
443702,4,17
443739,1,778
443739,2,778
443748,1,1921
443748,2,1921
443766,1,4749
443766,2,3401
443766,4,1348
443784,1,5180
443784,2,3929
443784,4,1251
443827,1,1182
443827,2,1182
443836,1,1405
443836,2,1405
443845,1,2677
443845,2,2677
443854,1,1709
443854,2,1709
443881,1,1810
443881,2,1717
443881,4,93
443890,1,1721
443890,2,1515
443890,4,206
443906,1,328
443906,2,250
443906,4,78
443915,1,131
443915,2,108
443915,4,23
443924,1,1671
443924,2,1532
443924,4,139
443942,1,206
443942,2,206
443951,1,266
443951,2,266
443979,1,138
443979,2,138
443997,1,601
443997,2,443
443997,4,158
444015,1,3451
444015,2,3451
444024,1,1468
444024,2,1468
444033,1,392
444033,2,254
444033,4,138
444042,1,2115
444042,2,2115
444051,1,236
444051,2,236
444060,1,1050
444060,2,1050
444079,1,647
444079,2,647
444088,1,800
444088,2,800
444103,1,12
444103,4,12
444121,1,785
444121,2,785
444130,1,12214
444130,2,660
444130,4,11554
444158,1,49789
444158,2,45465
444158,4,4324
444167,1,4912
444167,2,4912
444176,1,421
444176,2,421
444194,1,200
444194,2,200
444200,1,633
444200,2,633
444219,1,13846
444219,2,13846
444228,1,55
444228,2,55
444237,1,1668
444237,2,1668
444255,1,757
444255,2,757
444264,1,264
444264,2,264
444282,1,221
444282,2,221
444291,1,223
444291,2,223
444307,1,225
444307,2,225
444316,1,243
444316,2,243
444325,1,248
444325,2,248
444334,1,154
444334,2,154
444343,1,354
444343,2,354
444352,1,313
444352,2,313
444361,1,52
444361,2,52
444370,1,290
444370,2,290
444389,1,1179
444389,2,1179
444398,1,226
444398,2,226
444404,1,134
444404,2,134
444413,1,141
444413,2,122
444413,4,19
444422,1,230
444422,2,230
444440,1,267
444440,2,267
444459,1,13
444459,2,13
444468,1,37
444468,2,37
444477,1,166
444477,2,166
444486,1,224
444486,2,224
444510,1,25
444510,2,25
444529,1,323
444529,2,323
444547,1,72
444547,2,72
444556,1,51
444556,2,51
444565,1,210
444565,2,210
444574,1,724
444574,2,724
444583,1,955
444583,2,955
444592,1,155
444592,2,155
444608,1,46
444608,2,46
444626,1,20
444626,2,20
444635,1,64
444635,2,64
444644,1,33
444644,2,33
444653,1,86
444653,2,86
444662,1,85
444662,2,85
444671,1,369
444671,2,369
444680,1,188
444680,2,188
444699,1,35
444699,4,35
444705,1,55
444705,2,55
444714,1,2386
444714,2,2386
444723,1,7987
444723,2,4367
444723,4,3620
444732,1,139
444732,2,139
444750,1,28
444750,2,28
444769,1,234
444769,2,234
444778,1,132
444778,2,98
444778,4,34
444787,1,43
444787,2,43
444796,1,410
444796,2,410
444857,1,68
444857,2,68
444866,1,386
444866,2,386
444884,1,18
444884,2,18
444893,1,161
444893,2,161
444909,1,24
444909,2,24
444927,1,546
444927,2,546
444936,1,89
444936,2,89
444945,1,314
444945,2,314
444954,1,3999
444954,2,3999
444972,1,255
444972,2,255
444990,1,491
444990,2,491
445009,1,4734
445009,2,4734
445018,1,2365
445018,2,2365
445027,1,41994
445027,2,38020
445027,4,3974
445054,1,12
445054,4,12
445072,1,1579
445072,2,1579
445081,1,1317
445081,2,1317
445090,1,790
445090,2,790
445115,1,1084
445115,2,1084
445124,1,1570
445124,2,1570
445133,1,784
445133,2,631
445133,4,153
445142,1,878
445142,2,878
445188,1,3588
445188,2,3352
445188,4,236
445197,1,1747
445197,2,1747
445203,1,1340
445203,2,1340
445212,1,487
445212,2,487
445221,1,169
445221,2,169
445230,1,1937
445230,2,1937
445249,1,834
445249,2,834
445258,1,634
445258,2,634
445267,1,4350
445267,2,4163
445267,4,187
445276,1,1123
445276,2,1123
445300,1,833
445300,2,833
445319,1,470
445319,2,407
445319,4,63
445328,1,1167
445328,2,1167
445337,1,930
445337,2,930
445346,1,1001
445346,2,1001
445355,1,585
445355,2,585
445364,1,317
445364,2,317
445373,1,956
445373,2,956
445382,1,1791
445382,2,1791
445391,1,300
445391,2,265
445391,4,35
445407,1,1010
445407,2,702
445407,4,308
445416,1,482
445416,2,482
445434,1,2539
445434,2,2539
445452,1,2990
445452,2,2990
445461,1,2292
445461,2,2292
445470,1,980
445470,2,980
445489,1,135
445489,2,135
445498,1,120
445498,2,120
445504,1,209
445504,2,209
445531,1,43
445531,2,43
445540,1,70
445540,2,70
445559,1,525
445559,2,525
445577,1,811
445577,2,811
445601,1,1364
445601,2,1364
445610,1,471
445610,2,471
445629,1,193
445629,2,193
445638,1,134
445638,2,134
445647,1,161
445647,2,161
445656,1,260
445656,2,260
445665,1,377
445665,2,377
445674,1,1135
445674,2,1135
445683,1,136
445683,2,136
445692,1,248
445692,2,239
445692,4,9
445708,1,2757
445708,2,2757
445717,1,3275
445717,2,2765
445717,4,510
445726,1,891
445726,2,891
445735,1,979
445735,2,263
445735,4,716
445744,1,844
445744,2,844
445753,1,805
445753,2,805
445762,1,245
445762,2,245
445771,1,1154
445771,2,1154
445780,1,62
445780,2,62
445799,1,2603
445799,2,2603
445814,1,1216
445814,2,1216
445832,1,288
445832,2,288
445841,1,215
445841,2,215
445850,1,283
445850,2,283
445869,1,77
445869,4,77
445896,1,182
445896,2,182
445911,1,1552
445911,2,1552
445920,1,1544
445920,2,1544
445939,1,636
445939,2,636
445948,1,433
445948,2,433
445957,1,606
445957,2,606
445984,1,33
445984,2,33
445993,1,122
445993,2,122
446002,1,116
446002,4,116
446039,1,61
446039,4,61
446048,1,827
446048,2,680
446048,4,147
446057,1,185
446057,2,185
446075,1,99
446075,2,99
446084,1,306
446084,2,306
446093,1,322
446093,2,322
446109,1,417
446109,2,417
446118,1,908
446118,2,908
446127,1,444
446127,2,444
446136,1,708
446136,2,708
446145,1,125
446145,2,125
446154,1,569
446154,2,569
446163,1,150
446163,2,150
446190,1,36
446190,2,36
446206,1,24
446206,2,24
446215,1,77
446215,2,77
446224,1,81
446224,2,81
446233,1,277
446233,2,277
446242,1,210
446242,2,210
446251,1,78
446251,2,78
446260,1,252
446260,2,252
446288,1,190
446288,2,190
446297,1,17
446297,2,17
446303,1,225
446303,2,225
446312,1,86
446312,2,86
446321,1,37
446321,2,37
446349,1,30
446349,2,30
446358,1,97
446358,2,97
446385,1,150
446385,2,150
446394,1,154
446394,2,105
446394,4,49
446400,1,438
446400,2,438
446419,1,77
446419,2,77
446428,1,76
446428,2,76
446437,1,315
446437,2,315
446446,1,196
446446,2,196
446455,1,339
446455,2,339
446464,1,156
446464,2,156
446491,1,28
446491,2,28
446507,1,26
446507,2,26
446516,1,30
446516,2,30
446525,1,173
446525,2,173
446534,1,94
446534,2,94
446543,1,32
446543,2,32
446552,1,1663
446552,2,1663
446561,1,414
446561,2,414
446570,1,52
446570,2,52
446589,1,102
446589,2,102
446598,1,93
446598,2,93
446604,1,1238
446604,2,1238
446613,1,65
446613,2,65
446640,1,360
446640,2,247
446640,4,113
446668,1,1168
446668,2,1168
446677,1,434
446677,2,434
446701,1,10
446701,4,10
446710,1,271
446710,2,241
446710,4,30
446729,1,2
446729,2,2
446738,1,1235
446738,2,982
446738,4,253
446747,1,621
446747,2,542
446747,4,79
446756,1,607
446756,2,570
446756,4,37
446765,1,785
446765,2,611
446765,4,174
446774,1,4618
446774,2,4618
446783,1,234
446783,2,234
446792,1,924
446792,2,924
446808,1,805
446808,2,805
446817,1,986
446817,2,986
446835,1,1857
446835,2,1857
446844,1,1209
446844,2,1209
446853,1,1005
446853,2,1005
446880,1,409
446880,2,409
446899,1,1515
446899,2,1515
446905,1,1112
446905,2,1112
446914,1,2348
446914,2,2348
446923,1,983
446923,2,983
446932,1,694
446932,4,694
446996,1,159
446996,2,159
447014,1,222
447014,2,222
447023,1,1052
447023,2,1052
447050,1,314
447050,2,290
447050,4,24
447069,1,1014
447069,2,1014
447102,1,1393
447102,2,1393
447120,1,1021
447120,2,1021
447148,1,493
447148,2,493
447157,1,202
447157,2,202
447166,1,151
447166,2,151
447175,1,234
447175,2,234
447209,1,1993
447209,2,1993
447218,1,1913
447218,2,1913
447227,1,1780
447227,2,1780
447236,1,1271
447236,2,1271
447245,1,1601
447245,2,1601
447254,1,30
447254,2,30
447263,1,440
447263,2,440
447272,1,744
447272,2,227
447272,4,517
447290,1,1683
447290,2,1683
447315,1,157
447315,2,157
447324,1,244
447324,2,244
447333,1,133
447333,2,133
447342,1,173
447342,2,173
447351,1,1008
447351,2,1008
447360,1,297
447360,2,297
447379,1,237
447379,2,237
447388,1,354
447388,2,354
447397,1,440
447397,2,440
447403,1,2028
447403,2,2028
447421,1,815
447421,2,815
447430,1,108
447430,2,108
447449,1,57
447449,2,57
447458,1,1351
447458,2,1351
447467,1,346
447467,2,346
447476,1,423
447476,2,423
447485,1,314
447485,2,222
447485,4,92
447494,1,917
447494,2,917
447519,1,654
447519,2,654
447528,1,227
447528,2,227
447582,1,4042
447582,2,4042
447591,1,174
447591,2,174
447625,1,523
447625,2,523
447634,1,1172
447634,2,1172
447652,1,1142
447652,2,1075
447652,4,67
447661,1,767
447661,2,531
447661,4,236
447670,1,1094
447670,2,1094
447689,1,3951
447689,2,3951
447698,1,143
447698,4,143
447704,1,135
447704,2,135
447713,1,132
447713,2,132
447722,1,137
447722,2,137
447731,1,237
447731,2,237
447759,1,509
447759,2,509
447768,1,1648
447768,2,1648
447777,1,386
447777,2,386
447795,1,39
447795,2,39
447801,1,211
447801,4,211
447810,1,168
447810,2,168
447829,1,109
447829,2,109
447838,1,72
447838,2,72
447847,1,75
447847,2,75
447856,1,141
447856,2,141
447865,1,55
447865,2,55
447874,1,377
447874,2,377
447883,1,218
447883,2,218
447892,1,260
447892,2,260
447908,1,75
447908,2,75
447917,1,91
447917,2,91
447935,1,765
447935,2,765
447953,1,180
447953,2,180
447962,1,290
447962,2,290
447971,1,114
447971,2,114
447980,1,85
447980,2,85
447999,1,396
447999,2,396
448008,1,37
448008,2,37
448017,1,26
448017,2,26
448026,1,159
448026,2,159
448035,1,48
448035,2,48
448044,1,13
448044,2,13
448053,1,90
448053,2,90
448071,1,243
448071,2,243
448080,1,37
448080,2,37
448099,1,66
448099,2,66
448105,1,91
448105,2,91
448114,1,1361
448114,2,1361
448123,1,230
448123,2,230
448141,1,73
448141,2,73
448150,1,273
448150,2,273
448196,1,385
448196,2,385
448202,1,109
448202,2,109
448211,1,155
448211,2,155
448220,1,99
448220,2,99
448239,1,181
448239,2,181
448248,1,1850
448248,2,1850
448257,1,58
448257,2,58
448266,1,51
448266,2,51
448275,1,66
448275,2,66
448284,1,3341
448284,2,1075
448284,4,2266
448309,1,2985
448309,2,2495
448309,4,490
448345,1,1640
448345,2,1640
448354,1,231
448354,2,231
448363,1,1158
448363,2,1158
448372,1,518
448372,2,518
448406,1,583
448406,2,583
448415,1,1756
448415,2,1756
448424,1,114
448424,2,114
448433,1,2734
448433,2,2734
448442,1,1487
448442,2,1487
448451,1,1007
448451,2,1007
448460,1,605
448460,2,605
448479,1,1849
448479,2,1849
448488,1,1183
448488,2,1183
448497,1,1181
448497,2,1181
448503,1,1073
448503,2,1073
448512,1,1020
448512,2,1020
448521,1,68
448521,2,49
448521,4,19
448530,1,892
448530,2,855
448530,4,37
448549,1,257
448549,2,237
448549,4,20
448558,1,315
448558,2,298
448558,4,17
448567,1,1074
448567,2,990
448567,4,84
448576,1,2010
448576,2,2010
448585,1,793
448585,2,793
448594,1,5915
448594,2,5915
448600,1,610
448600,2,610
448619,1,227
448619,2,227
448628,1,915
448628,2,915
448646,1,314
448646,2,314
448655,1,1225
448655,2,1225
448664,1,670
448664,2,670
448673,1,2567
448673,2,2567
448691,1,217
448691,4,217
448707,1,452
448707,2,452
448716,1,383
448716,2,383
448734,1,666
448734,2,188
448734,4,478
448752,1,702
448752,2,702
448761,1,619
448761,2,619
448770,1,507
448770,2,507
448789,1,1621
448789,2,1621
448798,1,575
448798,2,575
448804,1,425
448804,2,425
448822,1,80
448822,2,54
448822,4,26
448831,1,91
448831,2,76
448831,4,15
448840,1,4851
448840,2,4197
448840,4,654
448859,1,222
448859,2,222
448877,1,274
448877,2,175
448877,4,99
448895,1,743
448895,2,743
448965,1,319
448965,2,319
448974,1,723
448974,2,723
448983,1,652
448983,2,652
449010,1,1129
449010,2,1129
449038,1,5359
449038,2,4114
449038,4,1245
449074,1,1431
449074,2,1431
449083,1,253
449083,2,253
449092,1,237
449092,2,237
449117,1,1207
449117,2,1207
449126,1,781
449126,2,781
449135,1,478
449135,2,478
449144,1,531
449144,2,531
449153,1,445
449153,2,445
449162,1,195
449162,2,195
449171,1,170
449171,2,170
449180,1,214
449180,2,214
449199,1,187
449199,2,187
449205,1,122
449205,2,122
449214,1,123
449214,2,123
449223,1,247
449223,2,247
449232,1,208
449232,2,208
449241,1,155
449241,2,155
449250,1,307
449250,2,307
449269,1,1297
449269,2,1297
449278,1,1497
449278,2,1497
449302,1,346
449302,2,346
449311,1,392
449311,2,392
449320,1,1224
449320,2,1224
449339,1,69384
449339,2,53086
449339,4,16298
449348,1,157
449348,2,157
449357,1,128
449357,2,128
449366,1,507
449366,2,507
449375,1,444
449375,2,444
449384,1,811
449384,2,811
449393,1,181
449393,2,181
449418,1,152
449418,2,152
449436,1,66
449436,2,66
449445,1,286
449445,2,286
449454,1,61
449454,2,61
449463,1,76
449463,2,76
449472,1,132
449472,2,132
449481,1,48
449481,4,48
449490,1,144
449490,2,144
449506,1,282
449506,2,282
