UNITID,EFFYLEV,EFYTOTLT
134079,4,206
134097,1,45876
134097,2,35191
134097,4,10685
134112,1,3616
134112,2,3616
134121,1,331
134121,2,331
134130,1,58082
134130,2,36637
134130,4,21445
134149,1,2820
134149,2,2269
134149,4,551
134228,1,42
134228,2,42
134237,1,23871
134237,2,20529
134237,4,3342
134291,1,1218
134291,2,1218
134307,1,1471
134307,2,1471
134343,1,10716
134343,2,10716
134422,1,157
134422,2,157
134495,1,40213
134495,2,40213
134510,1,120
134510,2,120
134529,1,374
134529,2,374
134574,1,351
134574,2,351
134608,1,26197
134608,2,26197
134680,1,1956
134680,2,1949
134680,4,7
134714,1,440
134714,2,440
134811,1,5659
134811,2,5535
134811,4,124
134875,1,2217
134875,2,2217
134909,1,1456
134909,2,1456
134945,1,5627
134945,2,4941
134945,4,686
135063,1,1022
135063,2,1022
135081,1,30432
135081,2,29495
135081,4,937
135124,1,1444
135124,2,1444
135142,1,645
135142,2,645
135160,1,4575
135160,2,4575
135179,1,1148
135179,2,1148
135188,1,6736
135188,2,6736
135267,1,1354
135267,2,1354
135276,1,1838
135276,2,1838
135294,1,1654
135294,2,1654
135337,1,349
135337,2,349
135364,1,1628
135364,2,559
135364,4,1069
135391,1,17404
135391,2,17404
135407,1,1807
135407,2,1807
135416,1,1058
135416,2,1058
135434,1,1050
135434,2,1050
135522,1,835
135522,2,835
135610,1,427
135610,2,278
135610,4,149
135647,1,2161
135647,2,2161
135717,1,99232
135717,2,99232
135726,1,17797
135726,2,11674
135726,4,6123
135735,1,2483
135735,2,2483
135771,1,1310
135771,2,1310
135939,1,406
135939,2,406
135957,1,1669
135957,2,1669
136011,1,1514
136011,2,1514
136048,1,218
136048,2,218
136066,1,4194
136066,2,4194
136075,1,615
136075,2,615
136109,1,306
136109,2,306
136145,1,1924
136145,2,1924
136172,1,18950
136172,2,16539
136172,4,2411
136206,1,782
136206,2,741
136206,4,41
136215,1,39245
136215,2,7777
136215,4,31468
136233,1,11803
136233,2,11803
136251,1,113
136251,2,113
136288,1,2191
136288,2,2104
136288,4,87
136303,1,1103
136303,2,1103
136330,1,4040
136330,2,3111
136330,4,929
136358,1,43530
136358,2,43530
136400,1,15065
136400,2,15065
136473,1,17485
136473,2,17485
136491,1,1948
136491,2,1948
136516,1,15150
136516,2,15150
136659,1,390
136659,2,390
136701,1,95
136701,4,95
136738,1,1997
136738,2,1997
136747,1,2210
136747,2,2210
136765,1,940
136765,2,940
136774,1,1383
136774,2,1383
136783,1,79
136783,2,79
136826,1,1587
136826,2,1587
136950,1,3634
136950,2,2794
136950,4,840
137023,1,1155
137023,2,1155
137032,1,26033
137032,2,21608
137032,4,4425
137078,1,43534
137078,2,43534
137087,1,1930
137087,2,1930
137096,1,21793
137096,2,21793
137120,1,1321
137120,2,1321
137148,1,2498
137148,2,213
137148,4,2285
137209,1,26884
137209,2,26884
137245,1,3337
137245,2,3337
137272,1,69
137272,2,51
137272,4,18
137281,1,9676
137281,2,9676
137315,1,4351
137315,2,4351
137351,1,47862
137351,2,35840
137351,4,12022
137476,1,5000
137476,2,3189
137476,4,1811
137537,1,329
137537,2,329
137546,1,4086
137546,2,2237
137546,4,1849
137564,1,3144
137564,2,2796
137564,4,348
137591,1,475
137591,2,475
137713,1,237
137713,2,237
137759,1,21176
137759,2,21176
137777,1,57
137777,2,43
137777,4,14
137801,1,2600
137801,2,2544
137801,4,56
137810,1,1342
137810,2,1305
137810,4,37
137847,1,7412
137847,2,6408
137847,4,1004
137856,1,380
137856,2,380
137865,1,901
137865,2,901
137892,1,1436
137892,2,1436
137953,1,252
137953,2,246
137953,4,6
137962,1,235
137962,2,235
138132,1,153
138132,2,153
138187,1,59259
138187,2,59259
138275,1,1378
138275,2,1179
138275,4,199
138284,1,943
138284,2,943
138293,1,864
138293,2,774
138293,4,90
138309,1,8878
138309,2,8878
138354,1,14670
138354,2,11771
138354,4,2899
138372,1,1141
138372,2,1141
138479,1,1822
138479,2,1822
138488,1,909
138488,2,909
138497,1,648
138497,2,648
138558,1,3989
138558,2,3989
138594,1,5317
138594,2,5317
138600,1,1021
138600,2,996
138600,4,25
138655,1,517
138655,2,517
138664,1,36
138664,2,36
138682,1,7029
138682,2,7029
138691,1,8506
138691,2,8506
138716,1,5348
138716,2,4723
138716,4,625
138761,1,387
138761,2,387
138789,1,9297
138789,2,8250
138789,4,1047
138813,1,5830
138813,2,5830
138822,1,1270
138822,2,1270
138840,1,8239
138840,2,8239
138868,1,1352
138868,2,1352
138901,1,4661
138901,2,4661
138929,1,631
138929,4,631
138938,1,474
138938,2,474
138947,1,4301
138947,2,3561
138947,4,740
138956,1,7624
138956,2,7624
138983,1,8460
138983,2,7032
138983,4,1428
139010,1,5427
139010,2,5427
139074,1,1197
139074,2,1197
139092,1,123
139092,2,123
139144,1,2220
139144,2,2002
139144,4,218
139153,1,845
139153,2,640
139153,4,205
139199,1,3480
139199,2,2230
139199,4,1250
139205,1,1156
139205,2,1156
139214,1,371
139214,2,371
139250,1,4560
139250,2,4560
139278,1,12507
139278,2,12507
139287,1,285
139287,2,285
139311,1,8693
139311,2,8365
139311,4,328
139348,1,397
139348,4,397
139357,1,6889
139357,2,6889
139366,1,10321
139366,2,8693
139366,4,1628
139384,1,10411
139384,2,10411
139393,1,1356
139393,2,1293
139393,4,63
139463,1,7328
139463,2,7328
139506,1,309
139506,2,309
139533,1,7245
139533,2,7245
139579,1,2504
139579,2,1644
139579,4,860
139621,1,4067
139621,2,4067
139630,1,855
139630,2,855
139658,1,14751
139658,2,7735
139658,4,7016
139700,1,7269
139700,2,7269
139719,1,4351
139719,2,4048
139719,4,303
139746,1,109
139746,2,109
139755,1,23017
139755,2,15175
139755,4,7842
139764,1,3832
139764,2,3422
139764,4,410
139773,1,11565
139773,2,11565
139861,1,7723
139861,2,6295
139861,4,1428
139904,1,2227
139904,2,2227
139931,1,23026
139931,2,19599
139931,4,3427
139940,1,37712
139940,2,27824
139940,4,9888
139959,1,38822
139959,2,28891
139959,4,9931
139968,1,6430
139968,2,6430
139986,1,9892
139986,2,9892
139995,1,320
139995,2,320
140003,1,775
140003,2,775
140012,1,11010
140012,2,11010
140085,1,7666
140085,2,7666
140146,1,470
140146,4,470
140164,1,28407
140164,2,25834
140164,4,2573
140234,1,1129
140234,2,898
140234,4,231
140243,1,6921
140243,2,6921
140252,1,2874
140252,2,1050
140252,4,1824
140304,1,12199
140304,2,12199
140322,1,8442
140322,2,8442
140331,1,20402
140331,2,20402
140340,1,941
140340,2,941
140401,1,2646
140401,2,560
140401,4,2086
140447,1,9530
140447,2,5119
140447,4,4411
140483,1,4563
140483,2,4563
140553,1,2721
140553,2,2721
140562,1,329
140562,4,329
140599,1,4164
140599,2,4164
140669,1,6914
140669,2,6222
140669,4,692
140678,1,4296
140678,2,4296
140696,1,1330
140696,2,1248
140696,4,82
140720,1,1064
140720,2,1064
140818,1,3113
140818,2,1345
140818,4,1768
140827,1,144
140827,2,144
140872,1,1466
140872,2,1347
140872,4,119
140942,1,9750
140942,2,9750
140951,1,11379
140951,2,9027
140951,4,2352
140960,1,4700
140960,2,4548
140960,4,152
140988,1,1975
140988,2,1940
140988,4,35
140997,1,2867
140997,2,2867
141006,1,4407
141006,2,4407
141015,1,371
141015,2,371
141060,1,2228
141060,2,2228
141097,1,6678
141097,2,5699
141097,4,979
141158,1,2671
141158,2,2671
141167,1,1383
141167,2,1101
141167,4,282
141185,1,837
141185,2,837
141237,1,848
141237,2,848
141255,1,9008
141255,2,9008
141264,1,15095
141264,2,12295
141264,4,2800
141307,1,1740
141307,2,1740
141325,1,814
141325,2,732
141325,4,82
141334,1,13314
141334,2,11189
141334,4,2125
141361,1,862
141361,2,862
141468,1,3128
141468,2,3128
141486,1,3815
141486,2,2776
141486,4,1039
141565,1,4788
141565,2,4114
141565,4,674
141574,1,23854
141574,2,16468
141574,4,7386
141608,1,168
141608,2,168
141644,1,10331
141644,2,8697
141644,4,1634
141680,1,6519
141680,2,6519
141796,1,13304
141796,2,13304
141802,1,1787
141802,2,1787
141811,1,10697
141811,2,10697
141839,1,5773
141839,2,5773
141848,1,288
141848,2,288
141936,1,55
141936,4,55
141945,1,244
141945,2,244
141981,1,1811
141981,2,1811
141990,1,3705
141990,2,3705
142054,1,1083
142054,2,1083
142090,1,202
142090,2,202
142115,1,29520
142115,2,22520
142115,4,7000
142179,1,1420
142179,2,1420
142276,1,18620
142276,2,15414
142276,4,3206
142285,1,15087
142285,2,10962
142285,4,4125
142294,1,1074
142294,2,1048
142294,4,26
142328,1,5816
142328,2,5816
142337,1,913
142337,2,913
142407,1,70
142407,2,70
142416,1,35
142416,2,35
142443,1,8675
142443,2,8675
142461,1,2561
142461,2,1599
142461,4,962
142489,1,113
142489,2,113
142522,1,24584
142522,2,24584
142559,1,13727
142559,2,13727
142832,1,988
142832,4,988
142869,1,44
142869,2,44
142878,1,74
142878,2,74
142887,1,511
142887,2,511
143048,1,3599
143048,2,2799
143048,4,800
143075,1,698
143075,2,698
143084,1,2692
143084,2,2692
143118,1,8004
143118,2,2956
143118,4,5048
143181,1,80
143181,2,80
143215,1,24685
143215,2,24685
143233,1,82
143233,4,82
143279,1,13098
143279,2,13098
143288,1,624
143288,2,624
143297,1,289
143297,2,265
143297,4,24
143303,1,20
143303,2,20
143358,1,6206
143358,2,5273
143358,4,933
143376,1,547
143376,2,547
143464,1,201
143464,2,201
143473,1,91
143473,2,91
143482,1,80
143482,2,80
143491,1,140
143491,2,140
143516,1,109
143516,2,109
143534,1,142
143534,2,142
143543,1,201
143543,2,201
143552,1,166
143552,2,166
143613,1,4843
143613,2,4843
143659,1,541
143659,4,541
143695,1,69
143695,2,69
143853,1,2239
143853,4,2239
143978,1,3425
143978,4,3425
144005,1,8981
144005,2,6768
144005,4,2213
144014,1,248
144014,4,248
144050,1,17645
144050,2,5402
144050,4,12243
144157,1,10320
144157,2,10320
144166,1,13065
144166,2,13065
144175,1,7791
144175,2,7791
144184,1,20587
144184,2,20587
144193,1,14819
144193,2,14819
144209,1,16512
144209,2,16512
144218,1,19590
144218,2,19590
144281,1,13173
144281,2,12566
144281,4,607
144351,1,6513
144351,2,1463
144351,4,5050
144467,1,1860
144467,2,1860
144485,1,1811
144485,2,1811
144564,1,9418
144564,2,9418
144573,1,94
144573,2,94
144616,1,54
144616,2,54
144740,1,29862
144740,2,18654
144740,4,11208
144759,1,44709
144759,2,44418
144759,4,291
144795,1,196
144795,2,196
144865,1,48128
144865,2,48128
144883,1,1223
144883,2,1223
144892,1,13376
144892,2,10976
144892,4,2400
144944,1,19357
144944,2,19357
144962,1,3758
144962,2,3444
144962,4,314
144971,1,832
144971,2,832
145099,1,256
145099,2,256
145239,1,497
145239,2,497
145275,1,428
145275,4,428
145309,1,71
145309,2,71
145336,1,7440
145336,2,3894
145336,4,3546
145354,1,81
145354,2,81
145372,1,2027
145372,2,1594
145372,4,433
145406,1,410
145406,2,410
145424,1,136
145424,2,136
145433,1,159
145433,2,159
145460,1,1390
145460,2,1253
145460,4,137
145497,1,560
145497,2,550
145497,4,10
145521,1,3972
145521,2,3972
145558,1,1939
145558,4,1939
145600,1,31221
145600,2,18583
145600,4,12638
145619,1,10152
145619,2,4828
145619,4,5324
145628,1,640
145628,4,640
145637,1,47146
145637,2,32790
145637,4,14356
145646,1,2108
145646,2,2108
145682,1,19573
145682,2,19573
145691,1,908
145691,2,908
145707,1,2725
145707,2,2725
145725,1,8654
145725,2,2819
145725,4,5835
145770,1,2022
145770,2,489
145770,4,1533
145813,1,23785
145813,2,19847
145813,4,3938
145831,1,8315
145831,2,8315
145886,1,98
145886,4,98
146010,1,2144
146010,2,2144
146205,1,19035
146205,2,19035
146241,1,1872
146241,4,1872
146278,1,4231
146278,2,4231
146296,1,31847
146296,2,31847
146339,1,1535
146339,2,1315
146339,4,220
146348,1,10765
146348,2,10765
146366,1,9566
146366,2,9566
146384,1,12907
146384,4,12907
146393,1,3436
146393,2,3436
146418,1,7588
146418,2,7588
146427,1,1429
146427,2,1429
146454,1,91
146454,2,91
146472,1,31045
146472,2,31045
146481,1,1533
146481,2,1507
146481,4,26
146490,1,905
146490,4,905
146506,1,21523
146506,2,21523
146533,1,395
146533,2,395
146603,1,12323
146603,2,12323
146612,1,7740
146612,2,5120
146612,4,2620
146621,1,68
146621,2,68
146667,1,1260
146667,2,736
146667,4,524
146676,1,1508
146676,2,1508
146685,1,14666
146685,2,14666
146700,1,2376
146700,2,2376
146719,1,18190
146719,2,10972
146719,4,7218
146728,1,299
146728,4,299
146755,1,299
146755,2,299
146791,1,899
146791,2,899
146807,1,86
146807,2,86
146816,1,212
146816,2,212
146825,1,560
146825,2,560
146977,1,286
146977,4,286
147004,1,11541
147004,2,11541
147013,1,4116
147013,2,2828
147013,4,1288
147031,1,141
147031,4,141
147129,1,585
147129,2,585
147165,1,980
147165,2,980
147244,1,2692
147244,2,2580
147244,4,112
147341,1,1375
147341,2,1375
147369,1,4136
147369,2,3366
147369,4,770
147378,1,31301
147378,2,31301
147396,1,105
147396,2,105
147411,1,8335
147411,2,8335
147439,1,117
147439,2,117
147536,1,9773
147536,2,2089
147536,4,7684
147590,1,1006
147590,2,151
147590,4,855
147642,1,127
147642,2,127
147660,1,3336
147660,2,2899
147660,4,437
147679,1,3777
147679,2,2491
147679,4,1286
147697,1,223
147697,4,223
147703,1,27287
147703,2,19512
147703,4,7775
147749,1,1243
147749,2,1243
147767,1,23634
147767,2,10802
147767,4,12832
147776,1,14818
147776,2,11536
147776,4,3282
147800,1,27138
147800,2,27138
147819,1,101
147819,2,101
147828,1,6448
147828,2,3569
147828,4,2879
147916,1,17840
147916,2,17840
147970,1,281
147970,2,281
148007,1,12010
148007,2,12010
148016,1,571
148016,2,571
148098,1,78
148098,2,78
148131,1,2781
148131,2,1399
148131,4,1382
148140,1,626
148140,2,626
148177,1,4153
148177,2,4153
148256,1,14698
148256,2,14698
148292,1,7559
148292,2,7559
148335,1,5661
148335,2,4866
148335,4,795
148380,1,16326
148380,2,16326
148399,1,1215
148399,2,1215
148405,1,2460
148405,2,1091
148405,4,1369
148487,1,8224
148487,2,4613
148487,4,3611
148496,1,4408
148496,2,2067
148496,4,2341
148511,1,2175
148511,2,93
148511,4,2082
148575,1,612
148575,2,423
148575,4,189
148584,1,4344
148584,2,2001
148584,4,2343
148593,1,147
148593,2,147
148627,1,5805
148627,2,3467
148627,4,2338
148654,1,6269
148654,2,3693
148654,4,2576
148672,1,4661
148672,2,4661
148724,1,60
148724,4,60
148821,1,7312
148821,2,7312
148849,1,120
148849,2,120
148876,1,2095
148876,2,2095
148885,1,220
148885,4,220
148937,1,6494
148937,2,6494
148955,1,169
148955,2,169
148982,1,342
148982,4,342
148991,1,4135
148991,2,4135
149019,1,203
149019,2,203
149028,1,292
149028,2,240
149028,4,52
149204,1,96
149204,2,96
149222,1,22814
149222,2,17653
149222,4,5161
149231,1,16484
149231,2,12712
149231,4,3772
149310,1,745
149310,2,745
149329,1,77
149329,2,60
149329,4,17
149365,1,15724
149365,2,15724
149499,1,40
149499,2,40
149505,1,1631
149505,2,1631
149514,1,3633
149514,2,1418
149514,4,2215
149532,1,23343
149532,2,23343
149550,1,370
149550,2,370
149639,1,1236
149639,2,189
149639,4,1047
149727,1,19233
149727,2,19233
149763,1,353
149763,2,305
149763,4,48
149772,1,14649
149772,2,11842
149772,4,2807
149781,1,3354
149781,2,2502
149781,4,852
149842,1,28292
149842,2,28292
150048,1,705
150048,2,705
150066,1,3047
150066,2,2191
150066,4,856
150075,1,22
150075,2,22
150136,1,25777
150136,2,20010
150136,4,5767
150145,1,2547
150145,2,2172
150145,4,375
150163,1,4983
150163,2,3968
150163,4,1015
150172,1,1452
150172,2,1179
150172,4,273
150215,1,245
150215,4,245
150251,1,347
150251,2,347
150288,1,448
150288,4,448
150303,1,127
150303,2,127
150400,1,2416
150400,2,2416
150428,1,110
150428,2,110
150437,1,103
150437,2,103
150455,1,1353
150455,2,1201
150455,4,152
150534,1,3109
150534,2,2912
150534,4,197
150604,1,1149
150604,2,1149
150640,1,21
150640,2,21
150668,1,1106
150668,2,1053
150668,4,53
150677,1,2055
150677,2,1648
150677,4,407
150695,1,143
150695,2,143
150710,1,180
150710,2,180
150756,1,1015
150756,2,1015
150765,1,116
150765,2,116
150774,1,496
150774,2,496
150853,1,294
150853,2,294
150941,1,1372
150941,2,1224
150941,4,148
150978,1,12912
150978,2,12912
150987,1,35187
150987,2,35187
150996,1,10073
150996,2,10073
151005,1,13077
151005,2,13077
151014,1,8007
151014,2,8007
151023,1,12787
151023,2,12787
151032,1,17071
151032,2,17071
151041,1,8501
151041,2,8501
151050,1,10883
151050,2,10883
151069,1,9226
151069,2,9226
151078,1,6216
151078,2,6216
151087,1,16054
151087,2,16054
151096,1,5379
151096,2,5379
151102,1,17023
151102,2,15788
151102,4,1235
151111,1,38249
151111,2,28114
151111,4,10135
151157,1,470
151157,2,470
151166,1,4735
151166,2,4735
151193,1,428
151193,2,428
151209,1,372
151209,2,372
151236,1,520
151236,2,520
151245,1,495
151245,2,495
151263,1,6412
151263,2,4815
151263,4,1597
151290,1,6195
151290,2,5596
151290,4,599
151306,1,13542
151306,2,12464
151306,4,1078
151324,1,15240
151324,2,12215
151324,4,3025
151333,1,3966
151333,2,3758
151333,4,208
151342,1,10666
151342,2,9606
151342,4,1060
151351,1,47743
151351,2,35946
151351,4,11797
151360,1,7830
151360,2,6891
151360,4,939
151379,1,9000
151379,2,7747
151379,4,1253
151388,1,4325
151388,2,4164
151388,4,161
151458,1,621
151458,2,621
151467,1,530
151467,2,530
151494,1,1576
151494,2,1576
151500,1,1243
151500,2,1243
151519,1,17914
151519,2,17582
151519,4,332
151537,1,93
151537,2,93
151564,1,63
151564,2,63
151607,1,134
151607,2,134
151616,1,1417
151616,2,1417
151625,1,888
151625,2,888
151652,1,421
151652,2,421
151661,1,3085
151661,2,3085
151777,1,1334
151777,2,1312
151777,4,22
151786,1,2983
151786,2,2566
151786,4,417
151801,1,24215
151801,2,16280
151801,4,7935
151810,1,1407
151810,2,1311
151810,4,96
151829,1,180
151829,2,180
151865,1,181
151865,4,181
151874,1,188
151874,2,188
151944,1,2147
151944,2,2147
151962,1,182
151962,2,182
152044,1,165
152044,2,165
152080,1,12910
152080,2,8729
152080,4,4181
152099,1,3362
152099,2,3109
152099,4,253
152150,1,83
152150,2,83
152220,1,920
152220,2,920
152248,1,12386
152248,2,10745
152248,4,1641
152266,1,6012
152266,2,5900
152266,4,112
152275,1,367
152275,2,367
152309,1,135
152309,2,135
152318,1,2047
152318,2,1920
152318,4,127
152327,1,104
152327,2,104
152336,1,2581
152336,2,2131
152336,4,450
152363,1,1120
152363,2,1099
152363,4,21
152381,1,1928
152381,2,1661
152381,4,267
152390,1,1608
152390,2,1608
152415,1,916
152415,2,916
152424,1,375
152424,2,375
152451,1,274
152451,4,274
152497,1,273
152497,2,273
152530,1,3137
152530,2,2959
152530,4,178
152567,1,1743
152567,2,1736
152567,4,7
152600,1,4495
152600,2,3133
152600,4,1362
152628,1,147
152628,2,147
152637,1,23958
152637,2,23958
152673,1,876
152673,2,876
152798,1,700
152798,2,508
152798,4,192
152822,1,1217
152822,2,1217
152992,1,1385
152992,2,1268
152992,4,117
153001,1,3860
153001,2,3707
153001,4,153
153074,1,296
153074,2,296
153083,1,350
153083,2,350
153092,1,27
153092,2,27
153108,1,1807
153108,2,1807
153126,1,1344
153126,2,1045
153126,4,299
153144,1,1494
153144,2,1466
153144,4,28
153162,1,1193
153162,2,1193
153171,1,47
153171,2,47
153214,1,38099
153214,2,38099
153241,1,124
153241,2,124
153250,1,1455
153250,2,1407
153250,4,48
153269,1,15179
153269,2,5307
153269,4,9872
153278,1,2257
153278,2,1811
153278,4,446
153296,1,1320
153296,2,1320
153302,1,251
153302,2,251
153311,1,14423
153311,2,14423
153320,1,422
153320,2,344
153320,4,78
153339,1,52
153339,2,52
153366,1,3367
153366,2,2278
153366,4,1089
153375,1,2368
153375,2,2334
153375,4,34
153384,1,1692
153384,2,1692
153409,1,556
153409,2,538
153409,4,18
153418,1,1117
153418,2,1091
153418,4,26
153427,1,573
153427,2,573
153445,1,9791
153445,2,9791
153463,1,59
153463,2,59
153472,1,8106
153472,2,8106
153524,1,9159
153524,2,9159
153533,1,4784
153533,2,4784
153542,1,19
153542,2,19
153588,1,40
153588,2,40
153597,1,324
153597,2,324
153603,1,31501
153603,2,25117
153603,4,6384
153621,1,871
153621,2,871
153630,1,9034
153630,2,9034
153658,1,33952
153658,2,23192
153658,4,10760
153737,1,26112
153737,2,26112
153746,1,163
153746,2,163
153764,1,298
153764,2,298
153773,1,132
153773,2,132
153782,1,231
153782,2,231
153825,1,1702
153825,2,1601
153825,4,101
153834,1,2547
153834,2,2547
153861,1,1574
153861,2,477
153861,4,1097
153922,1,3008
153922,2,3008
153977,1,1032
153977,2,1032
154004,1,2859
154004,2,1411
154004,4,1448
154013,1,1996
154013,2,1705
154013,4,291
154022,1,157752
154022,2,143673
154022,4,14079
154059,1,4994
154059,2,4994
154095,1,16210
154095,2,13018
154095,4,3192
154101,1,1282
154101,2,1282
154110,1,7490
154110,2,7490
154129,1,2476
154129,2,2476
154156,1,1955
154156,4,1955
154165,1,107
154165,2,107
154174,1,2745
154174,2,77
154174,4,2668
154208,1,118
154208,2,118
154235,1,3954
154235,2,3000
154235,4,954
154262,1,212
154262,2,212
154332,1,110
154332,2,110
154341,1,172
154341,2,172
154350,1,2290
154350,2,2209
154350,4,81
154378,1,5004
154378,2,5004
154396,1,2335
154396,2,2335
154448,1,289
154448,2,289
154457,1,87
154457,2,87
154466,1,92
154466,2,92
154493,1,8638
154493,2,7738
154493,4,900
154518,1,1047
154518,2,1047
154527,1,1862
154527,2,1862
154536,1,171
154536,4,171
154545,1,79
154545,2,79
154572,1,8802
154572,2,8802
154590,1,2298
154590,2,1999
154590,4,299
154642,1,4888
